spotify_id,song,artist,theme
1hVFQ3rYMHbj7ciS0ZuXmE,Pale Blue Ribbon,Alkaline Trio,rebellion
11b8iIU8p1DnkrMaVipeSp,Goodbye Fire Island,Alkaline Trio,desire
0RZjolcr6owZbo8RiuA6sQ,Stay,Alkaline Trio,desire
28vbpQYAJaUQvQ9s5Rc6lv,Heart Attacks,Alkaline Trio,rebellion
4jFuCOx4mQLhvdCNjad5My,Worn So Thin,Alkaline Trio,desire
13Gj4md0u6NbxORz9TiisU,Throw Me To The Lions,Alkaline Trio,desire
7GgYMV1de6WUjrsy5VWP2c,Krystalline,Alkaline Trio,desire
3rQWKxOJtn2EXr6j3KfHdO,She Lied To The FBI,Alkaline Trio,desire
0YCFg0xT3mu189q1KmhjO6,I Wanna Be A Warhol,Alkaline Trio,heartbreak
0QXKhyc7lfizn5IzeKk2fV,I'm Only Here To Disappoint,Alkaline Trio,desire
74ocpSSePJzUbfstuWISWD,Kiss You To Death,Alkaline Trio,desire
3WBYeiHhYjenZkkpQM5BZC,The Temptation Of St. Anthony,Alkaline Trio,desire
219DU5WdarWWzSssghQqPH,"I, Pessimist",Alkaline Trio,desperation
4aTMazbut2KSPj3xl6BQlL,Only Love,Alkaline Trio,love
6sEggmTY2zxpmni8QdCYQp,The Torture Doctor,Alkaline Trio,heartbreak
60l1AQloDq9n6M4z4ASYLX,Midnight Blue,Alkaline Trio,greed
552jywTeYUtLRSxqgaz89D,One Last Dance,Alkaline Trio,desire
746Rz8yr8nn5TGka9o4Vog,Young Lovers,Alkaline Trio,desire
05ha48STxl9qprlUAziRP9,Until Death Do Us Part,Alkaline Trio,desire
39AiF1e0zZQAWrSp02uZLv,Balanced On A Shelf,Alkaline Trio,desire
3d77Bfg3W4CwdW38GUkiif,Pocket Knife,Alkaline Trio,desire
1nyKxQHIsdlnQx2tu2A77y,Sun Burns,Alkaline Trio,desire
018pviJYXwS1A3UT50PPnG,Calling All Skeletons,Alkaline Trio,desire
14SdvT0LoHrxpbHbtNFovm,Nose Over Tail,Alkaline Trio,desire
3Qhk1L0cUWwR1lkBWsCvje,This Could Be Love,Alkaline Trio,desire
2D4kXBnFRNHdukyKfYOqte,Every Thug Needs A Lady,Alkaline Trio,desire
0LuHIdoO3Yv4CRpCc0Y2vL,Clavicle,Alkaline Trio,desire
43jBazs4bvfmQcjk7e8dHT,Mercy Me,Alkaline Trio,desire
0JlWadtpAzh4H5Y29iBIFh,The American Scream,Alkaline Trio,desire
5oVKVhSiSa3DwFSq0e06X5,We've Had Enough,Alkaline Trio,desire
7IuZvzjYic4uo22rMR24ry,Olde English 800,Alkaline Trio,greed
0bfk9483ykobasS246BIjR,Blue In The Face,Alkaline Trio,desire
7CGLen8lAyctbnIxNCRGXr,I Remember A Rooftop,Alkaline Trio,desire
3OQyBSMJRMNt3xRwnsPPXH,Private Eye,Alkaline Trio,inspiration
34T4lXWglYenADev5UhsJd,You've Got So Far To Go,Alkaline Trio,family
4IjyJ9j1S0QpLFAb313GbF,Radio,Alkaline Trio,desperation
6ZaXbRtwY9oYGjxcZWAXyw,"Dine, Dine My Darling",Alkaline Trio,desire
5YedV0IQHOYA5cwTRfacTq,Lead Poisoning,Alkaline Trio,desire
0xiUkFa6KS45x4kkCjcTZx,Dead On The Floor,Alkaline Trio,inspiration
33GOHec0jr1MR6OKZfyFHm,The American Scream,Alkaline Trio,desire
0itGTjddrHS8j6jTV4mznY,Off The Map,Alkaline Trio,family
4WbOgZ7NyHHGF5Pikss4bt,Draculina,Alkaline Trio,heartbreak
4kWHEKTuUEnUQZxqIxvOql,Eating Me Alive,Alkaline Trio,desire
33cnjIkdeMZivCcVA8Idan,Piss And Vinegar,Alkaline Trio,inspiration
0zXENSy60B78zSpEPeI5c9,Fine,Alkaline Trio,loss
5osmcRDiIV1PBHmOcKsRpi,Kick Rocks,Alkaline Trio,desire
5FzZbgDOXMfxSS5XBCZ2Ym,This Addiction - Acoustic,Alkaline Trio,desperation
7LaMNA0LbqeEahbSD6YFvp,"Dine, Dine My Darling - Acoustic",Alkaline Trio,desire
25Zt0krnciO9eEhjOp0W7e,Dead On The Floor - Acoustic,Alkaline Trio,inspiration
7f16wgZxXDUkvrE5qFF3TH,Fine - Acoustic,Alkaline Trio,loss
4uicyqoy9VwvWzxu5nbyDc,Calling All Skeletons,Alkaline Trio,desire
6kznklcJJO70pchxxOC5tL,In Vein,Alkaline Trio,loss
6nnRSenW3wPSSAh9wHfjGh,Over And Out,Alkaline Trio,rebellion
2c8S1QStWiEVA4YuPrf3ds,I Found Away feat. Douglas P,Alkaline Trio,greed
0Mv9eF8opnwZ8Ap1GlyKky,Do You Wanna Know?,Alkaline Trio,heartbreak
25fzRhxLRc6CfwJkhap0ri,"Live Young, Die Fast",Alkaline Trio,desire
23r9kDmwhUQuBHl523d87n,"Love Love, Kiss Kiss",Alkaline Trio,desire
4I9DIu1dOrwmcxSjHAbaSF,Lost And Rendered,Alkaline Trio,desire
1tFIoIirAp00ggnTcOKu2s,Ruin It,Alkaline Trio,greed
6J7SJqAZa4eFvoFCsKhsvb,Hell Yes,Alkaline Trio,desire
5o3o957pQk9riQYqg0iDoF,My Standard Break from Life,Alkaline Trio,rebellion
0iiFTP3NXK0FtdBsdCMG9x,Dead End Road,Alkaline Trio,desire
0LWnqm6bl3aUqmlEeGuiry,Jaked on Green Beers,Alkaline Trio,rebellion
0Vx2PPv6MPcbOLJsm3wnuy,Queen Of Pain,Alkaline Trio,desire
50Ffg6RrxLTrlsEsEcNDTj,While You're Waiting,Alkaline Trio,rebellion
19vtttdlejfODFAJe64bnn,Old School Reasons,Alkaline Trio,desire
6M8UhCdVuWxKwVRhe3sWQa,Warbrain,Alkaline Trio,desire
5out6cQvbfkm7d0Rm7k1jq,Fine Without You,Alkaline Trio,desperation
3eAL3NVabFwZfsD79IUNSO,Hating Every Minute,Alkaline Trio,inspiration
6p4QiOY7MYSdEuJFFBDdTA,Dead And Broken,Alkaline Trio,loss
1CGY1crFDVVSSIbKIsOTF9,Sadie,Alkaline Trio,escapism
7Ev136I6T6NZjeFFQc2VCM,If You Had a Bad Time,Alkaline Trio,inspiration
0W7Ec8MRF94XWbG0p7peEx,Wait for the Blackout,Alkaline Trio,desire
0pOHw8tO9XWmkDi9MxrE5a,Don't Say You Won't,Alkaline Trio,heartbreak
0FL5DBx3wuHKElhGXwv84u,Buried,Alkaline Trio,desire
4DA4IxlcefW1JSjLYpaSYm,My Standard Break from Life - Live,Alkaline Trio,rebellion
1qhEHDXGvXPdDty6SRLtoU,I'm Dying Tomorrow,Alkaline Trio,desire
0imHRp0dntswjXWQxkWhZP,Time to Waste,Alkaline Trio,rebellion
5QzERXHiIcYXbs3EolGdJF,The Poison,Alkaline Trio,desire
2oOrzZmHfAhYBPsAFg079R,Burn,Alkaline Trio,pain
2YrB3vM3H7TcXZ0rAq4X8Y,Mercy Me,Alkaline Trio,desire
0rXAiZQWz7QPoXeWVgAMj1,Dethbed,Alkaline Trio,heartbreak
6l5RCiSKQf85hSKrQmBKSk,Settle for Satin,Alkaline Trio,desire
5KwPQNnzA87NSBilvBBDr1,Sadie,Alkaline Trio,escapism
4NFV9MCy465LEe7vXMf6ZN,Fall Victim,Alkaline Trio,desperation
5j8eT1Bqa5zXOtFMydXc4H,I Was a Prayer,Alkaline Trio,desire
1DmRk3LXtm5DKeDEb9JNge,Prevent This Tragedy,Alkaline Trio,desire
6xUF7fIIBlMKTCGu1x5s8p,Back to Hell,Alkaline Trio,inspiration
0wibFEtZGmFjKWIqdZ2Arm,Your Neck,Alkaline Trio,desire
3aOh0I7rOiuB0zynj7zDLP,Smoke,Alkaline Trio,desire
5rDLisLOgjDqLqEQNMAqmT,This Could Be Love,Alkaline Trio,desire
5I1ZxztCi4MdwQYFQgYJel,We've Had Enough,Alkaline Trio,desire
4VQaIjK8pTgdTKmZakfnQJ,Continental,Alkaline Trio,desire
4rfYCOLDI3HjU7Ma0Do2l4,All on Black,Alkaline Trio,desire
5GBqWyrU7Rumnzc2mDMtMv,Emma,Alkaline Trio,inspiration
5ZQvdpuEbWiKQVWn8tsJ94,Fatally Yours,Alkaline Trio,desire
0bvat3eFe9HfUd1opSVXl7,Every Thug Needs a Lady,Alkaline Trio,desire
40Ds6IXQ1FGtH6SBvaUB4J,Blue Carolina,Alkaline Trio,desire
4rRJJY5ELwWKAt6rtIcc8L,If We Never Go Inside,Alkaline Trio,desire
6eo0pGSL1WVhZQjUfqix5M,Blue in the Face,Alkaline Trio,desire
5W68YeADvFGOegS3TmP7w8,Private Eye,Alkaline Trio,inspiration
20t6jJkDNQed6QGYlC0eFa,Mr. Chainsaw,Alkaline Trio,desire
12pC1Ij4F7Zeq60ptohMCi,Take Lots with Alcohol,Alkaline Trio,desire
504aMSptpjhMNdtYvbXzjv,Stupid Kid,Alkaline Trio,desire
3A4TPkj0zU17dWYPH9kOj2,Another Innocent Girl,Alkaline Trio,inspiration
02dodV2qtNg4UGCHCLOPNr,Steamer Trunk,Alkaline Trio,desire
5s4uRy5aXZnOBLeovT4jNt,Armageddon,Alkaline Trio,desire
3KPa8afyEGV9CsBGVRiZWF,I'm Dying Tomorrow,Alkaline Trio,desire
3kg11Jv22oWNxjLOOIb3om,Bloodied Up,Alkaline Trio,desire
5UO8htLryQLVebao0KtqhG,Trucks and Trains,Alkaline Trio,desire
3VsFBlBhHKN9TpsvRjH8c7,Crawl,Alkaline Trio,inspiration
1cuZsTaG48KheJPE4ntmmR,"Nobleza En Exilio - Spanish Version Of ""Royalty Into Exile""",All Shall Perish,rebellion
7uALDu7REQVMmXjmpfQ7rc,Songs For The Damned,All Shall Perish,desire
6BEetSDJtCMOJukSBSrQUv,Heaven Meets Earth,All Sons & Daughters,desire
13p3U002Sv8z722mFjTuWi,I Surrender,All Sons & Daughters,desire
1WsejxLlatw94QtxOtzAzd,Path of Sorrow,All Sons & Daughters,inspiration
3FHB5xHcG2ulFpK9E4O2Ja,My Roving Heart,All Sons & Daughters,desire
4ep60qZLPvaCn2RUS4RTos,This My Inheritance,All Sons & Daughters,loss
1tmYNUQaDTffVpBT9IASk0,I Wait,All Sons & Daughters,inspiration
7f6YUhXC4jknHbvhbqK4U4,Rest In You,All Sons & Daughters,heartbreak
1RJFyMZOQhHCE26iixvM4Y,You Hold It All Together,All Sons & Daughters,desire
0eLkNeny2GaXvu4VQiHtxG,God With Us,All Sons & Daughters,heartbreak
3r454G33ElAhHZIsG35Xox,King of Glory (You Restore My Soul),All Sons & Daughters,desire
4SXGri04h79npSiEigq5Hn,The Victory,All Sons & Daughters,desire
1Hv54MWloXiAZDam1ez840,Great Are You Lord,All Sons & Daughters,desire
75XSKhoy3Nnpk5cxF8rFhb,Almighty God,All Sons & Daughters,inspiration
7ophliTSArPbWKiydO5TRl,We Give You Thanks,All Sons & Daughters,heartbreak
7bM2kbdFWdtNg6kgePnrAe,More Than Anything,All Sons & Daughters,desire
19mFt7CznVnV5DH56ZoBTn,Oh How I Need You,All Sons & Daughters,desperation
42555dhet5bjKm7JjHU7bp,Rising Sun,All Sons & Daughters,desire
23AX1TW2CCpmqXtktvYe42,Called Me Higher,All Sons & Daughters,inspiration
5a3OUwlmOMIIbq1TS3GP2C,Everything’s Wrong,All That Remains,desire
1pupkCLBJrfNgCgpkSqFDV,Blood I Spill,All That Remains,desire
6jQVYwPHujbhubyh9WFJK1,Alone In The Darkness,All That Remains,desire
7eyfiHEgQXIQmobuM6KpfI,Misery In Me,All That Remains,desire
6LGROhVbxcTf9IMGlp6nYF,Just Tell Me Something,All That Remains,desire
0s2d2ITTu6jSm0gjUigXHH,I Meant What I Said,All That Remains,desire
1cginvSfumJkynSmdW9hR4,Nothing I Can Do,All That Remains,desire
0LGGancvzYMY39old2qEeP,If I'm Honest,All That Remains,escapism
2s0bKu0e0QvS5BfJAkQqqj,Rivercity,All That Remains,desire
4Ey5RgiNQ2CqrYi5rR761D,Open Grave,All That Remains,desire
1eqUmO1t150KAKnng97c3a,Trust And Believe,All That Remains,desire
3LNYKMfgG2UScseEv92XeP,Never Sorry,All That Remains,desire
1oMjdnSIwiQF0rnEUbCt2V,The Thunder Rolls - Cover,All That Remains,rebellion
6F4qr7YFTEmUzAMbnMlxRB,This Probably Won’t End Well,All That Remains,desire
1OPsjQNEznutTuq3ioWaKK,No Knock,All That Remains,escapism
2whPKw7Kmevm9sya3lkhXq,The Greatest Generation,All That Remains,desire
2KYQv9hKIFNkBUwwtUh9wj,A Reason For Me To Fight,All That Remains,rebellion
7nuef4dU1gN0DQlmi3QrUd,Victory Lap,All That Remains,desire
66CGgIdWAqnu7SBMS4s90b,Pernicious,All That Remains,desire
4WbkGZQqLmUR5XvqswyJ6O,Bite My Tongue,All That Remains,desire
30DkWBNLPAYvEydMGJmNNr,Fiat Empire,All That Remains,desire
700WSCzh1UNwpngAduKm6v,Tru-Kvlt-Metal,All That Remains,desire
1pLrvqCtJjGW6rAC3wrn2J,Criticism And Self Realization,All That Remains,desire
4lrM4VDylnOenu5bxDwHzq,You Can't Fill My Shadow,All That Remains,desire
1zZrUh5ScQM5n9Cp3uKPNe,Stand Up,All That Remains,desire
4Di9TW8ZwWPCAXfLTrtOob,A Call To All Non-Believers,All That Remains,desire
7wB6fvnadwNS62vJg0TH7F,Asking Too Much,All That Remains,inspiration
6wldVr5CuqAfDrtSUFzblr,Just Moments In Time,All That Remains,desire
28urem2KpSOkljclEk8X8G,What If I Was Nothing,All That Remains,desire
6buIZHqu9sLuxfSwXMpGPg,Sing For Liberty,All That Remains,desire
4e0UxWahq1WodcTzORiZCV,Now Let Them Tremble,All That Remains,heartbreak
1TKM87SpVGC6Hge0H4cLSc,"Some Of The People, All Of The Time",All That Remains,inspiration
5dqaMFSlVH8mYAb2U2ssP1,Won't Go Quietly,All That Remains,inspiration
56HLVDTGZSBsFUYiS3UUM3,Aggressive Opposition,All That Remains,desire
7EJ1EkOf5XULjnJITWVd30,From The Outside,All That Remains,desire
0jfUcioASffFKqdgaDGnKU,Dead Wrong,All That Remains,desire
61oXm2BdBUXeJZPALh6gbl,Faithless,All That Remains,desire
5qTjvpAfdtyzauTprzgKao,Hold On,All That Remains,inspiration
4Z7Unt3RQjLDSVahTWER70,Keepers Of Fellow Man,All That Remains,family
4hfVIGsNiEskkK77AfC2lG,The Waiting One,All That Remains,inspiration
55An8X38ddOlY23WztfRvy,Before The Damned,All That Remains,family
2Km4ZmdSvkd6l0bQLrr78A,Forever In Your Hands,All That Remains,desire
5E4hUrxGYMecRnbr7SjLo6,Chiron,All That Remains,rebellion
1iRccooiJ2BTXS9OANynOE,Days Without,All That Remains,desire
724rPSAKzfVOInVWgDkyK6,A Song For The Hopeless,All That Remains,desire
3M3HcjIBgLfcaLoRQJXd4Z,Do Not Obey,All That Remains,desire
2yRdo87vAsLM40E7kAMBrr,Relinquish,All That Remains,desire
5TgVvXOHy66gkmKnaRZCN7,Believe In Nothing,All That Remains,desire
2vH5Fy44mcCDUrUk0XbvfH,This Calling,All That Remains,escapism
3lovxWhnSMb75aT8GxmUDY,Not Alone,All That Remains,desire
2zkTehkNBWVQIGda4y729C,It Dwells In Me,All That Remains,family
7KzTfufz9OG0uYWjrTYGwp,Whispers (I Hear You),All That Remains,desire
56k03SYLG07S5EtxbXrSEG,The Weak Willed,All That Remains,inspiration
3WRTADbL0criwvX6IQFex2,Six,All That Remains,desire
3Q8HNCQq4NU8dd7qBv6m13,Become The Catalyst,All That Remains,family
3htNWAURTQyS8qe6MFbEzt,The Air That I Breathe,All That Remains,desire
207JMQ8z3wuOIa2C6XVY6i,Empty Inside,All That Remains,desire
7GZKme55JpmLq3alBDQm11,Dirty Laundry,All Time Low,desire
3aAoy02NwrmZcqXYYjqNh2,Good Times,All Time Low,desire
4BpSuJ9GPFb4lNNNsOktws,Nice2KnoU,All Time Low,inspiration
4pcyWJiAvOwdVxn7xjhR0N,Life Of The Party,All Time Low,desire
0LJp1imLp25L6loDVPDMGn,Nightmares,All Time Low,desire
0ergYUxazsLy0qWK3h0YJd,Dark Side Of Your Room,All Time Low,desire
2fF3XzFS37084kw9tgNA5i,Ground Control (feat. Tegan and Sara),All Time Low,desire
6kwbUpTpgAg0kHvk1sTQML,A Love Like War,All Time Low,rebellion
72CD4ZS4HQljHKc9S7vdk4,Lost In Stereo,All Time Low,desire
10FxnWSf6GObN5WbbFQZX2,Somewhere In Neverland,All Time Low,desire
2pupH0GzbUzw11rNOSLaBa,The Irony of Choking on a Lifesaver,All Time Low,desire
1XnDDeyX7fl0P8aVpI3vPZ,Weightless,All Time Low,heartbreak
0T22hiiSwg8BjGx23QajON,Therapy,All Time Low,escapism
175em9mYKe047LhN98plAN,Kids In The Dark,All Time Low,desire
0nW4jHQHat73rh9bUAYy1w,Guts,All Time Low,desire
7KDnYbMZjpAzYLOlpXm2uC,Damned If I Do Ya (Damned If I Don't),All Time Low,family
0AILSlkBC8w1TGsYnbejgf,Forget About It,All Time Low,desire
6f5YasKgPOetsltCdBt8OU,Backseat Serenade,All Time Low,desire
27TWQ3P3cenn5XSUD67oNj,Time Bomb,All Time Low,inspiration
2CRHdjFIapQ6kcL3q0s2DD,Something's Gotta Give,All Time Low,greed
6QnGUo4S8KqXiWUMv1aHK3,The Reckless and the Brave,All Time Low,desire
4KT4d2n6BTtdGHy0Wp4mKU,"Dear Maria, Count Me In",All Time Low,rebellion
48VDUNpwQG7nGzRTG3CVw8,Take Cover,All Time Low,desire
3zGjPxmQpPQUYbrQyincUX,Caroline (B-Side),All Time Low,desire
6OPoF9qiuV2dNfJ44w3X4M,Something's Gotta Give,All Time Low,greed
15IYFI3Mm58gOH7dLmKI3w,Kids In The Dark,All Time Low,desire
2U1DssG1Cb2X56zG4YcqqV,Runaways,All Time Low,rebellion
0c2yZp1tTYAUiKraMdS8Yg,Missing You,All Time Low,loss
1Otx6QaItt8QhNHlbuRhcE,Cinderblock Garden,All Time Low,desire
2JQLzqoHARB9U0IWiF2B2s,Tidal Waves (feat. Mark Hoppus),All Time Low,inspiration
6g3BJRl0x9O3QGkO0fXNue,Don't You Go,All Time Low,desire
2iOxbdtDg8zFpZNRcz6Big,Bail Me Out (feat. Joel Madden),All Time Low,loss
0VOSxdPhDpJzbplhLaD3VG,Dancing With A Wolf,All Time Low,desire
5RdCvxeak1qL46oSTQ324A,The Edge Of Tonight,All Time Low,loss
5kjKiLCznooPWDQQGwuxo9,Old Scars / Future Hearts,All Time Low,desire
42Mm9OLPmKZaHlMUv93ZJu,The Reckless and the Brave,All Time Low,desire
7vBBL9qR7sgvb0vD04iLTk,A Love Like War (feat. Vic Fuentes),All Time Low,rebellion
4YsAIpME2xJ1YERIgmhnzc,Backseat Serenade,All Time Low,desire
2JXyopUdvJhoPHcfdurDtN,Me Without You (All I Ever Wanted),All Time Low,desire
1Xx4drnEuAD3MAiBQip2vv,If These Sheets Were States,All Time Low,desire
4Dn01Bky5ldf7v0iaeO8zf,Somewhere in Neverland,All Time Low,desire
5QrCRpl86QtjAQK86kNs5e,So Long Soldier,All Time Low,greed
39YFdsTu3cCsFAwXy0ZaMM,Canals,All Time Low,desire
5oaSlcXjg1STGGzT5Bs0T2,The Irony of Choking on a Lifesaver,All Time Low,desire
28unh9RiprsyGdhe8HxUue,To Live and Let Go,All Time Low,loss
6lhF9N2Zyfx8EK5x2xoSbG,Outlines,All Time Low,desire
3wRBSHNhLHXkvadMwGBZsq,Thanks to You,All Time Low,desire
4BbRPhpIAYluZyLpGILSlX,For Baltimore,All Time Low,desire
6NMzAIKmif0HbMREXBuiZ4,Paint You Wings,All Time Low,desperation
09281DcugUSja7Ik9193Be,"So Long, and Thanks for All The Booze",All Time Low,heartbreak
40t2E0HHaaUTp0dolN4dNp,"Oh, Calamity!",All Time Low,rebellion
6JpHf4oiOXpi0jvuz0pb7i,Somewhere In Neverland (Acoustic),All Time Low,desire
1spdd30TK4cLWGlXatJqJC,The Reckless and the Brave (Acoustic),All Time Low,desire
7gVyxl2X2dSvLwZ2ojUTC9,I Feel Like Dancin',All Time Low,inspiration
3DsM0XxXdLlAjKppW4uH79,Forget About It,All Time Low,desire
3cBYH8XtmRnQbC8XPTA6yT,Guts,All Time Low,desire
7IiuoNT64ygM75BEvekwYo,Time-Bomb,All Time Low,inspiration
0sWc1QilC3jmJVc18u7F43,Just The Way I'm Not,All Time Low,desire
5iQ0q8OkIrWoJZiChvcMO6,Under A Paper Moon,All Time Low,desire
3K91cKYeSdF9fRVZ4ufRPu,Return The Favor,All Time Low,desire
2GAQGe7eyi8dxV4UzX8y0t,No Idea,All Time Low,inspiration
5OKsh4BtEhNrnQknNvk3Yj,A Daydream Away,All Time Low,desire
3bsTpfT8tsXAaU1hdqWAaX,That Girl,All Time Low,desire
2fXNnn0CF7wTK3H0qzDJpl,Get Down On Your Knees And Tell Me You Love Me,All Time Low,desire
7zBNASSSf1O70MO5sX1NBS,My Only One,All Time Low,desire
4rZ0E41vSsttJd2AzaI4Y1,"Merry Christmas, Kiss My Ass",All Time Low,desire
4cqYUqmKMcb3q1tdImVpGW,Weightless,All Time Low,heartbreak
1qvxqCOU41LIoJIneUqt3J,Break Your Little Heart,All Time Low,desire
7LcNhnWCI9w9ivknoSqtvK,Damned If I Do Ya (Damned If I Don't),All Time Low,family
3y3p0SdofrcavUCKhA5poS,Lost In Stereo,All Time Low,desire
0iSiv78I19i3JTeIpsdpPn,Stella,All Time Low,desire
1mLTikPTdJz0yfarfrXkSi,Sick Little Games,All Time Low,rebellion
3QSTCT6N8cLMboxIInwjEt,"Hello, Brooklyn",All Time Low,family
0bDgqN6snQ3JCl0ybPn6CA,"Keep The Change, You Filthy Animal",All Time Low,desire
67Za0Ax9L4JuVszW4UxJ29,A Party Song (The Walk of Shame),All Time Low,desire
0jh2HyqarexLFrEyN1dpKp,Therapy,All Time Low,escapism
3ZuDgFVRKfSg2wkrhGIjkE,Six Feet Under The Stars,All Time Low,inspiration
4d8I66AFI5HofrVbKcLPmz,Holly (Would You Turn Me On?),All Time Low,desire
3ZsexY07D4t4HRq7ogeSAS,"Dear Maria, Count Me In",All Time Low,rebellion
7bPzTky1XMTA3EHHKxuwxg,Shameless,All Time Low,heartbreak
5wfy4RalC2K42QXlltpxJE,Remembering Sunday,All Time Low,desire
6VvdDfN8b7dJd0s6o2BtWG,Vegas,All Time Low,desire
6kGBKDnZL3F0SZhXFCHg5m,Stay Awake (Dreams Only Last For A Night),All Time Low,heartbreak
4Ri0xUQVY9lkaR3gxotwJQ,"Come One, Come All",All Time Low,loss
2vMHconU0MPAnjh7FFQV2u,Poppin' Champagne,All Time Low,desire
32zTrU13WFPoWoPv0wKuXM,Six Feet Under The Stars (Acoustic),All Time Low,inspiration
5SbnXTf7PDHjEjTo2kqhRD,Stay Awake (Dreams Only Last For A Night) (Acoustic),All Time Low,heartbreak
70d8omRI2p7qesFOiy55Ro,I Can Love You Like That,All-4-One,inspiration
1V8mgfHRqLevOuP4znr9GP,These Arms,All-4-One,inspiration
0LvkgYy6hWVQ7tx60DjEbs,Giving You My Heart Forever,All-4-One,inspiration
3P121huU59gXdYIgnZ90tk,Could This Be Magic,All-4-One,inspiration
13iKCOgdN99gI7d4OYSJS8,Think You're the One for Me,All-4-One,desire
7i5rgcLujd8GZo50Xhmesb,So Much in Love,All-4-One,love
3V0PeMg2mhbYRtk9bioAwF,I Swear,All-4-One,desperation
2Dvgtbt8C5LS4V9LRPMjCg,(She's Got) Skillz,All-4-One,desire
4OnZR9U5JRFGF1Yza9j579,I Can Love You Like That,All-4-One,inspiration
2BdvftMa576njo4StBNN7n,It's a Most Unusual Play,Allan Sherman,desire
4zaY9HibNrbVFXA3BOWc0W,The Laarge Daark Aardvark,Allan Sherman,desire
4BZo9zSqVl55H3zEuQKbkc,The Drinking Man's Diet,Allan Sherman,desire
6m7M0pBMeItDBmzS9a1KjS,"Grow, Mrs. Goldfarb",Allan Sherman,desire
1WtMEAc6z4eBNy2IEMWlnC,Shine on Harvey Bloom,Allan Sherman,greed
3uTApYzCM1lubRjD6JVO7U,J C Cohen,Allan Sherman,heartbreak
2HonfdQcZxnyKUaXOR1M7K,Pop Hates the Beatles,Allan Sherman,family
2wU4zhmilogIq2KRpbkwAL,Beautiful Teamsters,Allan Sherman,desire
1QO5AZ8YYKJtiIczV8VXFI,America's a Nice Italian Name,Allan Sherman,desire
0swhWvDy3oBnnSmZrizyj9,The Twelve Gifts of Christmas,Allan Sherman,desire
183T9rrmx8AKDB38OJ4BMf,Lotsa Luck,Allan Sherman,desire
1W19FJFYpcmK0BxnBwROGh,Green Stamps,Allan Sherman,greed
63EANKNHz0pR2SwzQIpqAW,You Need An Analyst,Allan Sherman,desire
0mejfrRAqottW5n3IAZ8SA,Little Butterball,Allan Sherman,desire
14o1Oh6lrCBwBpN0qjJqfo,Good Advice,Allan Sherman,desire
48kUB3lYmjv0slhnZUvpvI,Glory Glory Harry Lewis (Ballad of Harry Lewis),Allan Sherman,desire
4rIZeQSzrR5E2UTVh6AshI,"Shake Hands With Your Uncle Max, My Boy",Allan Sherman,heartbreak
3Xm0Vv4gocM28TIz9NVTet,Sir Greenbaum's Madrigal (In Sherwood Forest There Dwelt a Knight),Allan Sherman,loss
0WsvXqsHryyR7amBtJLCIi,Sarah Jackman (Frere Jacques),Allan Sherman,heartbreak
6CUT8eJ9pdUuxUWOXWqbH1,Seltzer Boy (Water Boy),Allan Sherman,desire
2xT95zh5lrlClFup7E9VqG,Let's All Call Up AT&t and Protest to the President March,Allan Sherman,desire
4q5PeGyw3Z3gX7vD6mx0t4,Harvey and Sheila (Hava Nagila),Allan Sherman,heartbreak
3TN7qKVFJTD8VWzvzG8fks,When I Was a Lad I Went to Yale,Allan Sherman,family
7jJI6MNxTLSgaOpGg2chG2,Fake Future,Allen Stone,desire
0GzPe5xBykD9WxQ0Ha9PO4,American Privilege,Allen Stone,desire
0V6uBzK05pR25nCDS7SYhG,Upside,Allen Stone,loss
4T9Mcu5q6IYAclWB4UHMtx,Freezer Burn,Allen Stone,desire
7hBXIP08xa0VHTiJD0gRfT,Where You're At,Allen Stone,love
0VfFm25AzYcTibz3ZOiopX,Symmetrical,Allen Stone,love
4kn2M1UZDZE6i72FKYl2iK,The Wire,Allen Stone,desire
0ApPuP8qGveyyJtfZmejTU,Guardian Angel,Allen Stone,escapism
3FwGjyu6PcA6lpLqswW6na,Barbwire,Allen Stone,desire
0Q01pq5s9Uj5PSQ8r9NvXt,I Know That I Wasn't Right,Allen Stone,inspiration
0GcopI4TAVxqncAZu76Szf,Bed I Made - Bonus Track,Allen Stone,desire
6rkm302PFfO0Nfi2YMxr63,Voodoo - Bonus Track,Allen Stone,inspiration
2iP2zcM0bf0k12uIOrwQ8p,Faithful - Bonus Track,Allen Stone,desire
4vBHMFDtE538WoxZXgPZH1,County Jail,AllFrumTha I,desire
5ljgjkmE7pKnbEqvyugh5J,Bend or Break,Allstar Weekend,desire
0X5p2uVpPIbHIMzyH7ky3V,Not Your Birthday,Allstar Weekend,inspiration
1AFpnwHYHeGM2OzO2PB7gI,Do It 2 Me,Allstar Weekend,greed
4J9dWwDeO9rlLBfEUUCYwX,Blame It On September,Allstar Weekend,desire
3J3MIQSaIUdTsIpJEhWrEj,James (Never Change),Allstar Weekend,desire
3OOsURBQcYRCtbrYbEuZH8,Undercover,Allstar Weekend,inspiration
4zPJOWyyjNDXcuBfQUBCpy,Be There,Allstar Weekend,desperation
4S7P5VIVD4IXXlQFZbT42U,Teenage Hearts,Allstar Weekend,love
6FsAEiRFbDFh93wPdhXJTj,Bend or Break (Alternate Version) (Bonus Track),Allstar Weekend,desire
6OBb3fEIVNtOOKxR9uiCac,James (Alternate Version) (Bonus Track),Allstar Weekend,desire
